horizon,factor,family,n_dev,dev_beta,dev_t,dev_p,val_beta,val_t,hold_beta,hold_t,val_ok,hold_ok,dev_bh_q
60,mom_gold_60,momentum,998,-0.0061023445496847335,-1.4907073416643606,0.13603834772759177,0.0028232251202982427,2.263138072325392,-0.0005832142829181039,-0.8109610645544186,0,1,0.24683246597996034
60,mom_gold_120,momentum,998,-0.0086783913448998,-1.8997404826487476,0.05746718491433753,0.00017461541681107487,0.27688657139994943,0.0007325079188000688,0.8514148506678669,0,0,0.1348563272656454
60,mom_gold_252,momentum,998,-0.0017046630654702635,-0.5034246928662993,0.6146657143584828,0.0021294779173961194,1.523005052362037,0.0014243944395065107,1.1639737720702183,0,0,0.6979430046909224
60,vol_gold_10,volatility,998,-0.0015944271679208192,-0.6689777431277775,0.5035096757542531,0.0003638003345347559,0.9557259230693561,-0.0003044034363317862,-0.7400416908981186,0,1,0.6197042163129268
60,downvol_gold_10,downside_vol,998,-0.000416541132298982,-0.228186479273701,0.8195012721661037,-0.000506842039928863,-1.40865746194661,0.0004744454488300406,1.077024864748042,1,0,0.8688688186821341
60,vol_gold_20,volatility,998,-0.001480195629921706,-0.530080552581316,0.5960560820223688,0.00029470229671688623,0.7576222378690332,-7.472758982672875e-05,-0.15556300908376156,0,1,0.6901702002364271
60,downvol_gold_20,downside_vol,998,-0.0002848836690234581,-0.11476502672740611,0.9086313704735387,-0.0004597037026325783,-0.8072620297782197,0.0011267182203469422,1.8945761223976108,1,0,0.9313193176194491
60,vol_gold_60,volatility,998,-0.0009445691890387901,-0.28401994507333245,0.7763950958257473,-3.4606547713697486e-06,-0.004792141029656777,0.0018423808368426794,1.7314761518168906,1,0,0.8487300426418106
60,downvol_gold_60,downside_vol,998,0.0004516315251495467,0.12328962584566873,0.9018777555348594,-0.0005236627135856845,-0.7879814976390663,0.0029447170668722403,2.502102224936414,0,1,0.9313193176194491
60,vol_gold_120,volatility,998,0.0037356353409940617,0.7235372967232212,0.4693498486538249,0.0006430224944985642,0.9001130078939349,0.0010101646115208856,0.994219365126832,1,1,0.5942847004537639
60,downvol_gold_120,downside_vol,998,0.006116860971589313,1.1534611623934081,0.24872114971409262,0.0008330009707656347,1.056631699655963,0.0017438228241531324,1.6477609827819313,1,1,0.3617762177659529
60,dd_gold_20,drawdown,998,0.0010632108495909171,0.6986262855862067,0.48478561224260835,0.0007013528659381768,1.0651515914497856,-0.00012151090096943422,-0.2109977476383259,1,0,0.6094447696764219
