horizon,factor,dev_n,dev_factor_beta,dev_factor_t_nw,dev_factor_p,val_factor_beta,val_factor_t_nw,hold_factor_beta,hold_factor_t_nw,dev_weight_beta,dev_weight_t_nw,val_sign_stable,hold_sign_stable,overlap_n,mean_rank_corr_with_target,top1_match_rate,top2_mean_overlap,dev_bh_q,score
60,efficiency_120,2781,0.09590287528014857,1.5286905621134015,0.12634117310007797,-0.13918551835927542,-1.6993781728878106,0.056827162946328294,0.8963764473764435,0.09476615234279949,1.6023652422648569,0,1,6275,0.14957303921549134,0.3282868525896414,0.40908366533864543,0.295166528028728,2.5286905621134013
60,volatility_120,2808,0.06960662700069832,1.0057121280961043,0.3145540673914833,0.008594661792694998,0.10096750116718936,-0.07107653166211592,-0.7169041893880457,0.09748494583888483,1.5251465211044855,1,0,6275,-0.11932305122873309,0.08637450199203187,0.34868525896414343,0.5147248375496999,2.5057121280961043
60,low_vol_120,2808,-0.06960662700069832,-1.0057121280961043,0.3145540673914833,-0.008594661792694998,-0.10096750116718936,0.07107653166211592,0.7169041893880457,0.09748494583888483,1.5251465211044855,1,0,6275,0.11932305122873309,0.32541832669322707,0.4269322709163347,0.5147248375496999,2.5057121280961043
60,momentum_60,2807,0.06486139732167455,0.910336637847568,0.36264500222735396,0.11528600149411991,1.3974947046786554,-0.09327714585204068,-0.8648977175023265,0.1482960017835873,2.29786101784046,1,0,6335,0.29369768012392655,0.4107340173638516,0.5029202841357537,0.5676182643558584,2.410336637847568
60,downside_vol_120,2780,0.05988504949271813,0.854706538368864,0.3927136299548112,0.04407372074929931,0.5047290170502545,-0.08449428511815216,-0.9132292538633994,0.09849624563259322,1.5132496326540312,1,0,6275,-0.168099973964899,0.10310756972111554,0.33155378486055775,0.5890704449322167,2.354706538368864
60,volatility_60,2808,0.052928155853684176,0.7947998878446204,0.4267299162528319,0.08096583456060334,0.8514472801430488,-0.06988993862095363,-0.6875853533463326,0.06239595283559249,0.9714303129637802,1,0,6335,-0.08300824293329791,0.12375690607734807,0.35611681136543016,0.5908568071193057,2.2947998878446203
60,low_vol_60,2808,-0.052928155853684176,-0.7947998878446204,0.4267299162528319,-0.08096583456060334,-0.8514472801430488,0.06988993862095363,0.6875853533463326,0.06239595283559249,0.9714303129637802,1,0,6335,0.08300824293329791,0.3082872928176796,0.41681136543014996,0.5908568071193057,2.2947998878446203
60,ma_distance_252,2702,0.058040324166788004,0.7056858365772445,0.48038353082726465,0.007407087700854768,0.06782871988908834,-0.04718132250049455,-0.3947178164238558,0.15341177215668828,2.0711460856043122,1,0,6144,0.4733143220468001,0.5320638020833334,0.5933430989583334,0.6323508504866399,2.2056858365772447
60,volatility_20,2791,0.04405026174325876,0.6514761659232646,0.5147391576842281,0.01567304054011316,0.18274325479661854,-0.14096093713602276,-1.9002410339099467,0.05347012363736437,0.8654658289047186,1,0,6375,-0.04865992304193544,0.1512156862745098,0.36305882352941177,0.6323508504866399,2.1514761659232646
60,low_vol_20,2791,-0.04405026174325876,-0.6514761659232646,0.5147391576842281,-0.01567304054011316,-0.18274325479661854,0.14096093713602276,1.9002410339099467,0.05347012363736437,0.8654658289047186,1,0,6375,0.04865992304193544,0.2901960784313726,0.4139607843137255,0.6323508504866399,2.1514761659232646
60,downside_vol_60,2808,0.030117513376644495,0.4477318682051064,0.654346719405758,0.081763290780735,0.9073574658603692,-0.05694820833714379,-0.6755344768189909,0.053327298448187094,0.8512655762756143,1,0,6335,-0.09680944739579074,0.15516969218626678,0.35335438042620365,0.7361400593314777,1.9477318682051064
60,momentum_252,2700,-0.006170463478435188,-0.07150849782670766,0.9429930615860559,-0.039676799460808224,-0.4355961336476907,0.042601264090528355,0.3432081955869064,0.19319038789860474,2.5997104944259233,1,0,6143,0.46124639852727406,0.5132671333224809,0.5958814911281133,0.9429930615860559,1.5715084978267078
60,efficiency_60,2799,0.07429535161572921,1.2209740844961505,0.2220958321762447,-0.11583907227255195,-1.8805644220712228,-0.028538001471861415,-0.3606691558821795,0.09259320753955991,1.630213213898112,0,0,6335,0.07708742635345273,0.2912391475927388,0.3963693764798737,0.4441916643524894,1.2209740844961505
60,volatility_10,2797,0.03710614953152911,0.6326548775816031,0.5269590420721999,-0.0133184720981372,-0.17541590790517456,-0.09925938872504156,-1.6439983971338477,0.0750791838807425,1.298912891874887,0,0,6385,-0.03309412271861025,0.17494126859827722,0.36836335160532496,0.6323508504866399,0.6326548775816031
60,downside_vol_20,2796,0.031800700204104845,0.5739120897692577,0.5660272915019015,-0.02307630850154726,-0.2985168102006621,-0.19025533519731103,-2.895215967259021,0.09068288106330127,1.578980273347594,0,0,6375,-0.06118077352187866,0.1871372549019608,0.364078431372549,0.657322015937692,0.5739120897692577
60,downside_vol_10,2798,0.01979364198429849,0.4165792518434169,0.6769861880394128,-0.0033729943413086795,-0.05313972421044574,-0.1441407384165738,-2.441670118507264,0.10337827156627827,1.7969352605022337,0,0,6385,-0.03826610078735832,0.20172278778386843,0.376742364917776,0.7385303869520867,0.4165792518434169
60,efficiency_20,2784,0.01050809899168983,0.29064735589292584,0.7713210379980966,-0.03280314016920157,-0.6804057064398148,-0.019930954277982377,-0.3385494384474907,0.13843262568468348,2.4496977138321463,0,0,6375,-0.026337447868475812,0.2307450980392157,0.37545098039215685,0.8166928637626905,0.29064735589292584
60,risk_adjusted_momentum_252_60,2706,-0.010861434046923813,-0.12520720956885054,0.9003595097524878,0.014874829628215099,0.16497842846676072,0.1219144889463894,1.2597488073991376,0.20409590713541995,2.6433057249073255,0,0,6143,0.4375207943521637,0.5072440175809865,0.577160996255901,0.9260840671739875,0.12520720956885054
