label,horizon,factor,family,n_full,beta_full_sd,t_full_nw,r2_full,dev_beta_sd,dev_t_nw,dev_p,dev_r2,dev_rank_ic,dev_q5_q1,dev_quintile_mono,val_beta_sd,val_t_nw,hold_beta_sd,hold_t_nw,sign_stable_val,sign_stable_hold,dev_bh_q,selection_score
fwd_china_20,20,mom_csi300_60,momentum,6315,0.01020459197647916,2.5391774866272105,0.021855418658370818,0.018983875237277282,3.4056355327888768,0.0006601023917235567,0.05737746329655491,0.17110727117296098,0.048827108238393306,0.809360270168217,-0.003957531411973503,-0.5101769805179851,-0.005200565095939491,-1.295137644042137,0,0,0.008009242352912487,4.8103156678729855
fwd_china_20,20,ma_dist_shanghai_60,trend,6316,0.009907332398110098,2.5958915985822357,0.020600721531311983,0.017628443166821193,3.3281928249354515,0.0008741134193616005,0.04947952381466236,0.18699262786105172,0.05079065559615214,0.8838124897697996,-0.00011297308096265629,-0.015325098870876413,-0.005608949205515443,-1.3197886650195971,0,0,0.009943040145238205,4.770099069820351
fwd_china_20,20,breadth_60,breadth,6315,0.007334186776137672,2.353233509231626,0.011289423700932333,0.01610166562736669,3.2129449058245942,0.0013138148913982132,0.041277483186939024,0.17784962170022797,0.04159492918211731,0.9518090243392724,-0.0017256876781944546,-0.34757661086984576,-0.0025289225408357116,-0.615702891079137,0,0,0.01195571551172374,4.688849417994231
fwd_china_20,20,mom_shanghai_60,momentum,6315,0.008982715240329463,2.1382824670161042,0.01693491831152183,0.01818650620122991,3.2261469297311893,0.0012546892837119463,0.052658702241430544,0.18337168323601627,0.05147311436485258,0.9118367897750264,-0.005872749704327826,-0.6991294740229279,-0.005810770234795342,-1.2832106583918663,0,0,0.01195571551172374,4.682065324618702
fwd_china_20,20,breadth_120,breadth,6255,0.008416406407470213,2.5258777392029104,0.01495235489079716,0.017345979236033416,3.221296440198072,0.0012761207883148719,0.048086612358574476,0.19568851086344058,0.05989036058590452,0.9099729396189284,-0.002875547261731715,-0.5133418590486766,0.00035949281948492045,0.09919227322058496,0,1,0.01195571551172374,4.6762829100075365
fwd_china_20,20,rel_gold_china_60,relative_strength,6315,-0.007402153454554901,-1.8527768603318788,0.01149963377601948,-0.01780174565073813,-3.2586547894662616,0.0011194179041392263,0.05045413733233961,-0.16916669043770202,-0.05297491424453386,-0.7724968056901519,0.007826604348410022,1.0375567620692576,0.007229748774241002,1.7163633561236673,0,0,0.01195571551172374,4.644903192311338
fwd_china_20,20,ma_dist_shanghai_252,trend,6124,0.012312816485889834,2.4909680186323206,0.03173783812003372,0.020838424064724408,3.1589238488791933,0.0015835286132831257,0.0679187962321035,0.185244427160726,0.05729433012574294,0.7696244607341405,-0.0014997199036603562,-0.1380736638758599,-0.0051061978993674996,-1.0550828201702869,0,0,0.013723914648453758,4.543736079246264
fwd_china_20,20,eff_csi300_60,trend_efficiency,6315,0.00935991201470547,2.7002229841028087,0.018387021076018417,0.01609011928289674,3.0797042167035493,0.0020720626259469284,0.04121830506627211,0.20065225323973274,0.05592334881540888,0.9214536177755857,-0.004105787730603434,-0.6810164811461451,0.005038005116549958,1.446854094334138,0,1,0.016805676281500002,4.540431025591342
fwd_china_20,20,eff_csi300_20,trend_efficiency,6355,0.008915358243276618,3.18741937556279,0.01676678711877344,0.011409983758868328,2.594189383735668,0.009481424394220393,0.020937791521073112,0.11974151263345154,0.03063437683293102,0.7871537806253952,0.005915056283093055,1.1767594708174336,0.004462544976130798,1.7884458500765483,1,1,0.05392560124212849,4.487766274048366
fwd_china_20,20,ma_dist_csi300_252,trend,6124,0.012418847454226466,2.6494765492882326,0.03228680809440043,0.019834744363963312,3.072351571084751,0.002123794255354396,0.06153375975906983,0.1712393056654815,0.05701949687916302,0.7216071606763346,-1.6470017508337492e-05,-0.0016278086899251107,-0.0033935148533139987,-0.7952273831689024,0,0,0.016805676281500002,4.433155151422918
fwd_china_20,20,dd_shanghai_120,drawdown,6256,0.00846820365303432,1.9749822043830503,0.015138965878940702,0.016356589860993042,2.5098881532095505,0.012076940665678184,0.042768645740643985,0.16991949751646387,0.05577467809225914,0.6985854823531873,0.003691651501268133,0.5519223229597915,-0.011077197733934372,-2.0422790027811213,1,0,0.06660615761070998,4.359180894386144
fwd_china_20,20,dd_csi300_60,drawdown,6316,0.00800896773866963,2.0695801980669235,0.013462386408571336,0.014183915128630684,2.4301248899125145,0.015093620851399184,0.03203242659406169,0.14686456116571167,0.04839265093343288,0.7787841133768696,0.0037025870253543885,0.5422964718694928,-0.004456371715719995,-1.110897375036967,1,0,0.08079526455748975,4.319516946600949
