date,portfolio_value,cash_ratio,target_gross,actual_gross,target_gold,target_nasdaq,target_sp500,target_csi300,target_shanghai,price_gold,price_nasdaq,price_sp500,price_csi300,price_shanghai
2002-07-30,100371.7551557316,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,80.8152050000,11125.8349404471,7472.2928064759,1371.9090000000,1669.0020000000
2002-07-31,100374.6229201647,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,80.6811810000,10993.9826348941,7545.4613175298,1358.1600000000,1651.5940000000
2002-08-01,100377.4907665338,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,80.8960130000,10594.5355372174,7322.3139127772,1355.3030000000,1653.0080000000
2002-08-02,100380.3586948414,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,81.6943270000,10329.0099903159,7153.2979630350,1359.9930000000,1661.8710000000
2002-08-05,100383.2267050899,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,81.9072060000,9982.1217212809,6907.9682495013,1353.4790000000,1653.9570000000
2002-08-06,100386.0947972814,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,81.2961530000,10425.2712780486,7114.6444622859,1368.9940000000,1670.6190000000
2002-08-07,100388.9629714185,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.6358800000,10601.9848200171,7257.0085335673,1366.7950000000,1668.0650000000
2002-08-08,100391.8312275034,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,82.5970900000,10896.8108792637,7494.4751152570,1359.6770000000,1659.8020000000
2002-08-09,100394.6995655385,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.6082670000,10810.7302780238,7520.7959144822,1350.3110000000,1647.0460000000
2002-08-12,100397.5679855261,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.5826690000,10816.6897042635,7480.7353269821,1340.2160000000,1634.5660000000
2002-08-13,100400.4364874685,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.6082670000,10505.8063020932,7318.6720411863,1342.3570000000,1636.6320000000
2002-08-14,100403.3050713681,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,82.9716270000,11043.9755994603,7611.6771646374,1351.5070000000,1646.7220000000
2002-08-15,100406.1737372273,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.6368920000,11132.6220647757,7699.6614714817,1340.9680000000,1634.3660000000
2002-08-16,100409.0424850484,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.4772410000,11265.0537589909,7687.4115397668,1349.6220000000,1646.7920000000
2002-08-19,100411.9113148337,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,81.4282190000,11542.5809281806,7868.9257306505,1347.1600000000,1644.3010000000
2002-08-20,100414.7802265855,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,82.1447240000,11394.0091212329,7759.0901942607,1370.0460000000,1671.3510000000
2002-08-21,100417.6492203063,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,81.8520140000,11664.3353170498,7857.9173460688,1370.9570000000,1673.5490000000
2002-08-22,100420.5182959983,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,81.5869000000,11777.7299552215,7968.2495013119,1381.5490000000,1686.1110000000
2002-08-23,100423.3874536639,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,81.6135100000,11427.3653542134,7787.4802387081,1379.4190000000,1683.2070000000
2002-08-26,100426.2566933054,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,82.3319850000,11519.4053816930,7846.1640332072,1366.1810000000,1670.6850000000
2002-08-27,100429.1260149252,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.1046850000,11155.5493018367,7737.4872741419,1369.7600000000,1679.6910000000
2002-08-28,100431.9954185257,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,82.3319850000,10879.0981401624,7597.1924480826,1368.3970000000,1676.7700000000
2002-08-29,100434.8649041091,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.2643450000,11056.1427613664,7596.6130594204,1362.6700000000,1667.3180000000
2002-08-30,100437.7344716777,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.1312950000,10882.9883211800,7582.2938824834,1361.2980000000,1666.6180000000
2002-09-02,100440.6041212341,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.1312950000,10882.9883211800,7582.2938824834,1362.1520000000,1668.7740000000
2002-09-03,100443.4738527804,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.4004200000,10460.7795260601,7267.3547596779,1366.7100000000,1674.0700000000
2002-09-04,100446.3436663191,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,83.8006050000,10696.4251719543,7394.7374955511,1358.7800000000,1663.9720000000
2002-09-05,100449.2135618524,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,84.6767600000,10354.5030914524,7276.7077480818,1341.4680000000,1641.8070000000
2002-09-06,100100.6435666635,0.6689754663,0.3333650000,0.3310245337,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.1291480000,10721.1733448107,7398.9587558042,1334.3430000000,1631.3840000000
2002-09-09,100250.6069677301,0.6679938408,0.3333650000,0.3320061592,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.5016960000,10798.1492670733,7473.7826630358,1323.1320000000,1621.5820000000
2002-09-10,99924.8289839569,0.6701908025,0.3333650000,0.3298091975,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.5969200000,10926.3597010354,7528.5762765174,1324.2100000000,1625.1110000000
2002-09-11,99791.8440802402,0.6711030880,0.3333650000,0.3288969120,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.2489450000,10887.9545097130,7527.5002690019,1319.0340000000,1620.3550000000
2002-09-12,99994.2579626504,0.6697637398,0.3333650000,0.3302362602,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.8609810000,10591.8869033331,7340.9371197762,1322.2320000000,1624.5580000000
2002-09-13,99775.5438081541,0.6712510813,0.3333650000,0.3287489187,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.2489450000,10688.8931193458,7364.9403643527,1321.8090000000,1625.7590000000
2002-09-16,99814.9471532654,0.6710052666,0.3333650000,0.3289947334,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.3830150000,10560.4343759570,7375.6176696988,1302.6170000000,1604.0830000000
2002-09-17,99755.1282457416,0.6714268230,0.3333650000,0.3285731770,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.2544850000,10428.4993005951,7230.1083456798,1304.3760000000,1604.8810000000
2002-09-18,100110.7611437692,0.6690607656,0.3333650000,0.3309392344,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.2113200000,10363.8560798563,7196.5038032727,1295.5610000000,1594.5840000000
2002-09-19,100282.9545844386,0.6679310207,0.3333650000,0.3320689793,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.7428900000,10068.5334017564,6980.1435228486,1319.8170000000,1619.3540000000
2002-09-20,100218.7004679568,0.6683783533,0.3333650000,0.3316216467,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.5568350000,10106.9385930788,6997.2768732877,1305.7470000000,1604.9130000000
2002-09-23,100300.4310147123,0.6678528013,0.3333650000,0.3321471987,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.8492030000,9807.6429641524,6900.5189667017,1304.9240000000,1602.5910000000
2002-09-24,100590.2397424492,0.6659476891,0.3333650000,0.3340523109,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,86.6199840000,9784.7984969003,6781.0821324814,1299.1850000000,1596.7320000000
2002-09-25,100255.4702077889,0.6681904888,0.3333650000,0.3318095112,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.6365780000,10116.8709701449,6949.8497727969,1299.5230000000,1597.8370000000
2002-09-26,100066.6704738128,0.6694703173,0.3333650000,0.3305296827,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.1315780000,10111.1589332715,7076.3462397987,1291.3780000000,1587.6490000000
2002-09-27,99989.7635489156,0.6700043815,0.3333650000,0.3299956185,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.9721090000,9925.4244021951,6848.1256776778,1285.6520000000,1581.6180000000
2002-09-30,100389.2948815138,0.6673569514,0.3333650000,0.3326430486,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,86.0884140000,9701.1182201180,6748.0569787364,1285.6520000000,1581.6180000000
2002-10-01,100125.8506322860,0.6691319726,0.3333650000,0.3308680274,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.2910460000,10045.8540945886,7018.0767766392,1285.6520000000,1581.6180000000
2002-10-02,100165.7068538847,0.6688848335,0.3333650000,0.3311151665,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.4505230000,9827.2594088580,6852.5952473576,1285.6520000000,1581.6180000000
2002-10-03,100109.3998759321,0.6692801725,0.3333650000,0.3307198275,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.3442110000,9647.3178443431,6778.4334985971,1285.6520000000,1581.6180000000
2002-10-04,100189.9110790634,0.6687614553,0.3333650000,0.3312385447,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.6100000000,9434.9305147454,6626.3853596762,1285.6520000000,1581.6180000000
2002-10-07,100154.6521875670,0.6690160033,0.3333650000,0.3309839967,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.5568350000,9265.2524065322,6499.7475520829,1285.6520000000,1581.6180000000
2002-10-08,99833.8040201572,0.6711852784,0.3333650000,0.3288147216,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.6777750000,9346.4495890479,6609.5830884726,1272.9390000000,1562.9930000000
2002-10-09,99962.9693506452,0.6703371705,0.3333650000,0.3296628295,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.0493160000,9221.4671776323,6429.2276749133,1247.5330000000,1535.3660000000
2002-10-10,99695.1250222567,0.6721573252,0.3333650000,0.3278426748,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.2233450000,9629.1912561974,6654.0304758436,1241.5520000000,1530.4070000000
2002-10-11,99716.4194464839,0.6720329865,0.3333650000,0.3279670135,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.1701250000,10019.0370560434,6913.9276757410,1237.1400000000,1524.0510000000
2002-10-14,99876.2699059989,0.6709765781,0.3333650000,0.3290234219,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.5672400000,10102.3034837813,6964.5827987783,1243.7440000000,1531.6760000000
2002-10-15,99409.0147161822,0.6741496504,0.3333650000,0.3258503496,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,83.1835170000,10614.7313705853,7294.2549475653,1238.9670000000,1524.7280000000
2002-10-16,99509.7106208934,0.6734867066,0.3333650000,0.3265132934,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,83.5570620000,10200.7167865449,7118.3691036857,1247.7200000000,1537.3880000000
2002-10-17,99304.1597537620,0.6749000471,0.3333650000,0.3250999529,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,82.9174130000,10530.7200145675,7277.1215971262,1228.2630000000,1513.0970000000
2002-10-18,99429.3135856779,0.6740697943,0.3333650000,0.3259302057,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,83.2101260000,10659.5926070007,7320.0791279373,1233.6680000000,1519.5390000000
2002-10-21,99270.2688955761,0.6751690373,0.3333650000,0.3248309627,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,82.7341400000,10840.1135601778,7446.9652449573,1237.3620000000,1524.9250000000
2002-10-22,99468.0929643216,0.6738455002,0.3333650000,0.3261544998,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,83.2919710000,10700.4808925896,7367.8373076637,1254.7390000000,1548.1040000000
2002-10-23,99393.1491887649,0.6743728561,0.3333650000,0.3256271439,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,83.0268640000,10927.5184783598,7417.3336533766,1255.6350000000,1548.9650000000
2002-10-24,99247.5532028939,0.6753814559,0.3333650000,0.3246185441,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,82.6829100000,10749.3978496404,7304.4356340581,1244.5590000000,1536.5200000000
2002-10-25,99547.1279763980,0.6733682175,0.3333650000,0.3266317825,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,83.4014290000,11017.7375700440,7429.8318945182,1233.5780000000,1520.3130000000
2002-10-28,99716.9746684340,0.6722404840,0.3333650000,0.3277595160,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,83.8814620000,10891.0997624506,7368.4166963258,1219.4250000000,1502.7160000000
2002-10-29,99956.2004984924,0.6706507674,0.3333650000,0.3293492326,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.5457430000,10764.5447246662,7301.5386907472,1226.7750000000,1510.8820000000
2002-10-30,99859.4127065498,0.6713199693,0.3333650000,0.3286800307,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.2253740000,10981.3188541348,7372.3896471523,1225.9400000000,1509.7070000000
2002-10-31,100013.7644880819,0.6703030686,0.3333650000,0.3296969314,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.6235310000,11006.3153364179,7331.4185917545,1225.3380000000,1507.4960000000
2002-11-01,100122.1199645114,0.6695967752,0.3333650000,0.3304032248,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.8374400000,11262.4878949155,7457.2287012589,1227.8490000000,1510.7600000000
2002-11-04,100104.7022446834,0.6697324163,0.3333650000,0.3302675837,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.7064270000,11559.1348899575,7518.3955900246,1246.8040000000,1531.8420000000
2002-11-05,100099.3227312208,0.6697875452,0.3333650000,0.3302124548,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.6767600000,11597.4573114711,7576.6655354793,1265.7300000000,1558.2390000000
2002-11-06,100046.3965728669,0.6701610205,0.3333650000,0.3298389795,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.4914910000,11744.9531109033,7645.9438655156,1260.0540000000,1552.5610000000
2002-11-07,100313.5100518502,0.6683956211,0.3333650000,0.3316043789,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.2898330000,11395.0023589396,7471.2167989604,1259.8700000000,1554.2370000000
2002-11-08,100381.3819291002,0.6679627761,0.3333650000,0.3320372239,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.5037550000,11250.7345820539,7405.7458801328,1232.9450000000,1522.1870000000
2002-11-11,100338.9556530835,0.6682643033,0.3333650000,0.3317356967,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.4750940000,10918.9104182358,7252.2078846520,1218.3560000000,1504.4030000000
2002-11-12,100697.3126482570,0.6659051401,0.3333650000,0.3340948599,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,86.3542930000,11170.2823278181,7308.1602754579,1200.9200000000,1485.9130000000
2002-11-13,100129.1205206959,0.6697030154,0.3333650000,0.3302969846,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.8139070000,11267.7851626841,7304.6839434848,1206.4190000000,1490.4640000000
2002-11-14,100092.1017344525,0.6699698447,0.3333650000,0.3300301553,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.5989580000,11683.1240636665,7484.6255079997,1183.6350000000,1460.7950000000
2002-11-15,100374.6381200452,0.6681030893,0.3333650000,0.3318969107,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.3451280000,11679.9788109289,7530.6455217395,1186.9230000000,1463.6910000000
2002-11-18,100211.6558414565,0.6692087988,0.3333650000,0.3307912012,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.9459470000,11535.5454944255,7452.2625127259,1174.8250000000,1451.2900000000
2002-11-19,100137.0145013724,0.6697267562,0.3333650000,0.3302732438,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.7852440000,11376.7930009850,7422.2998419097,1182.6360000000,1462.1740000000
2002-11-20,100055.4563973667,0.6702918206,0.3333650000,0.3297081794,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.4638680000,11747.9328240231,7566.4020791776,1154.8980000000,1425.8430000000
2002-11-21,100097.7107060224,0.6700280130,0.3333650000,0.3299719870,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.4638680000,12146.8833028465,7728.7136744001,1125.3800000000,1390.6290000000
2002-11-22,100432.4236528284,0.6678140784,0.3333650000,0.3321859216,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,85.3451280000,12156.7329101037,7702.1445657482,1128.0720000000,1395.4970000000
2002-11-25,100154.7805378264,0.6696844861,0.3333650000,0.3303155139,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.5733690000,12265.6579785957,7721.3471614094,1133.1700000000,1398.4380000000
2002-11-26,100114.1710100832,0.6699752733,0.3333650000,0.3300247267,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.5437080000,11955.5195047055,7559.4494152313,1111.0530000000,1371.1670000000
2002-11-27,100062.7027801267,0.6703390336,0.3333650000,0.3296609664,0.3224590876,0.0109059124,0.0000000000,0.0000000000,0.0000000000,84.3052060000,12315.6509431620,7771.0090467401,1118.9640000000,1378.7520000000
